Grade,Gauge,Month,National,Weight Purchased,Weight Sold,Weight Consumed
GT-90,.145 SW,2022-12-01,1,0.0,0.0,34430.32142857143
GT-90,.145 SW,2023-01-01,0,120927.5238095238,145385.21,63757.71428571429
GT-90,.145 SW,2023-01-01,1,47446.47619047619,10132.4,38393.95238095238
GT-90,.145 SW,2023-02-01,0,452199.78852813854,44687.47,0.0
GT-90,.145 SW,2023-02-01,1,129177.83874458875,0.0,0.0
GT-90,.145 SW,2023-03-01,0,69755.43650793651,22068.0,55092.066666666666
GT-90,.145 SW,2023-03-01,1,0.0,41194.5,33714.07777777778
GT-90,.145 SW,2023-04-01,0,0.0,22341.0,23858.2
GT-90,.145 SW,2023-04-01,1,0.0,43760.4,71953.8
GT-90,.145 SW,2023-05-01,0,34723.0,85960.4,63244.878787878784
GT-90,.145 SW,2023-05-01,1,0.0,49903.5,34962.818181818184
GT-90,.145 SW,2023-06-01,0,0.0,20728.1,89354.79365079365
GT-90,.145 SW,2023-06-01,1,0.0,131267.1,53047.74603174603
GT-90,.145 SW,2023-07-01,0,42225.66666666667,13230.0,122538.78138528139
GT-90,.145 SW,2023-07-01,1,11233.777777777777,6509.4,76396.86255411255
GT-90,.145 SW,2023-08-01,0,37248.45,62593.81,204712.18333333332
GT-90,.145 SW,2023-08-01,1,21537.1,30954.5599999999,54802.76666666667
GT-90,.145 SW,2023-09-01,0,362289.801010101,213524.08,102370.73650793651
GT-90,.145 SW,2023-09-01,1,64787.98686868687,34381.36999999999,45424.68571428571
GT-90,.145 SW,2023-10-01,0,138945.03653846154,6888.0,74050.71428571429
GT-90,.145 SW,2023-10-01,1,80922.07692307692,28750.0,0.0
GT-90,.145 SW,2023-11-01,0,0.0,24600.7,149380.66666666666
GT-90,.145 SW,2023-11-01,1,0.0,8384.56,11233.777777777777
GT-90,.145 SW,2023-12-01,0,283068.19822954823,97721.48,19771.2
GT-90,.145 SW,2023-12-01,1,206456.12485847485,57797.92,9885.6
GT-90,.145 SW,2024-01-01,0,0.0,82629.0,50458.58333333333
GT-90,.145 SW,2024-01-01,1,0.0,6666.24999999999,11651.5
GT-90,.145 SW,2024-02-01,0,0.0,56159.3299999999,40159.2
GT-90,.145 SW,2024-02-01,1,0.0,20949.0,10039.8
GT-90,.145 SW,2024-03-01,0,0.0,10598.880000000001,180629.27777777778
GT-90,.145 SW,2024-03-01,1,0.0,38327.6399999999,21945.166666666668
GT-90,.145 SW,2024-04-01,0,0.0,60456.28,92694.71709401709
GT-90,.145 SW,2024-04-01,1,0.0,16213.33,53065.57692307692
GT-90,.145 SW,2024-05-01,0,50883.0,104550.71999999999,22261.777777777777
GT-90,.145 SW,2024-05-01,1,0.0,34500.0,16792.0
GT-90,.145 SW,2024-06-01,0,0.0,18029.68,50025.78632478633
GT-90,.145 SW,2024-06-01,1,0.0,20028.4,29806.76923076923
GT-90,.145 SW,2024-07-01,0,130238.73333333334,6888.0,28415.0
GT-90,.145 SW,2024-07-01,1,48438.86666666667,9339.0,0.0
GT-90,.145 SW,2024-08-01,0,0.0,93208.64,33338.4126984127
GT-90,.145 SW,2024-08-01,1,0.0,7339.6,12565.968253968254
GT-90,.145 SW,2024-09-01,0,0.0,30710.06,106069.28354978355
GT-90,.145 SW,2024-09-01,1,0.0,13875.6,49470.617424242424
GT-90,.145 SW,2024-10-01,0,31247.666666666664,3450.0,174812.34722222222
GT-90,.145 SW,2024-10-01,1,36780.33333333333,5858.46,44254.95833333333
GT-90,.145 SW,2024-11-01,0,100568.27142857143,122450.9,78430.23333333334
GT-90,.145 SW,2024-11-01,1,33560.67857142857,0.0,147749.99848484847
GT-90,.145 SW,2024-12-01,0,183486.18181818182,47758.74,80711.4
GT-90,.145 SW,2024-12-01,1,0.0,114004.78,14914.199999999999
GT-90,.145 SW,2025-01-01,0,45724.0,0.0,44896.0
GT-90,.156 ST,2022-01-01,0,0.0,2479.0,0.0
GT-90,.156 ST,2022-02-01,0,0.0,23263.98,20956.285714285714
GT-90,.156 ST,2022-02-01,1,0.0,8637.46,10478.142857142857
GT-90,.156 ST,2022-03-01,0,0.0,13797.0,0.0
GT-90,.156 ST,2022-03-01,1,0.0,7904.0,0.0
GT-90,.156 ST,2022-04-01,0,0.0,19027.260000000002,28574.142857142855
GT-90,.156 ST,2022-04-01,1,0.0,0.0,16206.428571428572
GT-90,.156 ST,2022-05-01,0,0.0,16602.0,18718.666666666668
GT-90,.156 ST,2022-05-01,1,0.0,1618.86,18766.333333333332
GT-90,.156 ST,2022-06-01,0,0.0,23209.02,20977.0
GT-90,.156 ST,2022-06-01,1,0.0,13619.1,49952.416666666664
GT-90,.156 ST,2022-07-01,0,0.0,16046.73,22166.274725274725
GT-90,.156 ST,2022-07-01,1,0.0,2946.0,7404.538461538461
GT-90,.156 ST,2022-08-01,0,0.0,31875.15,26539.2
GT-90,.156 ST,2022-08-01,1,0.0,4490.0,17941.2
GT-90,.156 ST,2022-09-01,0,0.0,26213.65,0.0
GT-90,.156 ST,2022-09-01,1,0.0,17820.86,0.0
GT-90,.156 ST,2022-10-01,0,17026.8,16368.0,14124.6875
GT-90,.156 ST,2022-10-01,1,16821.333333333332,2946.0,9416.4375
GT-90,.156 ST,2022-11-01,0,106513.4296037296,1255.38,7297.333333333334
GT-90,.156 ST,2022-11-01,1,11160.685897435897,2413.2,11675.733333333334
GT-90,.156 ST,2022-12-01,0,33911.38461538462,0.0,0.0
GT-90,.156 ST,2022-12-01,1,4014.076923076923,6486.6,0.0
GT-90,.156 ST,2023-01-01,0,0.0,12973.56,0.0
GT-90,.156 ST,2023-01-01,1,0.0,2081.39,0.0
GT-90,.156 ST,2023-02-01,0,81350.02142857143,14455.849999999999,0.0
GT-90,.156 ST,2023-02-01,1,22790.94523809524,2011.0,0.0
GT-90,.156 ST,2023-03-01,0,0.0,5425.0,17026.8
GT-90,.156 ST,2023-03-01,1,0.0,11605.74,16821.333333333332
GT-90,.156 ST,2023-04-01,0,0.0,13550.84999999999,21639.153846153844
GT-90,.156 ST,2023-04-01,1,0.0,2413.2,7868.7692307692305
GT-90,.156 ST,2023-05-01,0,0.0,7904.0,45590.07575757576
GT-90,.156 ST,2023-05-01,1,0.0,6486.6,1460.25
GT-90,.156 ST,2023-06-01,0,71873.82352647353,35286.84,30969.6358974359
GT-90,.156 ST,2023-06-01,1,19858.61451881452,0.0,0.0
GT-90,.156 ST,2023-07-01,0,25293.635897435895,10851.0,54207.18681318681
GT-90,.156 ST,2023-07-01,1,7849.271794871795,0.0,7584.005494505494
GT-90,.156 ST,2023-08-01,0,72843.14688644689,28542.760000000002,33223.86666666667
GT-90,.156 ST,2023-08-01,1,5362.492307692308,3414.0,14907.266666666666
GT-90,.156 ST,2023-09-01,0,22765.785714285714,81908.24999999999,18436.166666666668
GT-90,.156 ST,2023-09-01,1,10740.642857142857,10853.26,6145.416666666667
GT-90,.156 ST,2023-10-01,0,5103.615384615385,9637.15,14326.416666666668
GT-90,.156 ST,2023-10-01,1,0.0,4686.450000000001,0.0
GT-90,.156 ST,2023-11-01,0,0.0,16873.190000000002,3382.3333333333335
GT-90,.156 ST,2023-11-01,1,0.0,13314.6,0.0
GT-90,.156 ST,2023-12-01,0,95456.22051282051,32664.2,36004.03333333333
GT-90,.156 ST,2023-12-01,1,14712.19358974359,6281.76,3271.733333333333
GT-90,.156 ST,2024-01-01,0,0.0,12462.21,28911.838095238094
GT-90,.156 ST,2024-01-01,1,0.0,10117.26,11987.84761904762
GT-90,.156 ST,2024-02-01,0,0.0,6595.0,40816.37637362637
GT-90,.156 ST,2024-02-01,1,0.0,7530.0,4577.538461538461
GT-90,.156 ST,2024-03-01,0,0.0,9978.84,6860.363636363637
GT-90,.156 ST,2024-03-01,1,0.0,12973.2,2286.818181818182
GT-90,.156 ST,2024-04-01,0,38079.0,22513.2,11867.333333333332
GT-90,.156 ST,2024-04-01,1,8462.0,6834.28,1695.3333333333333
GT-90,.156 ST,2024-05-01,0,0.0,40439.59,22803.46153846154
GT-90,.156 ST,2024-05-01,1,0.0,0.0,7626.307692307692
GT-90,.156 ST,2024-06-01,0,0.0,10144.16,22747.2
GT-90,.156 ST,2024-06-01,1,0.0,2413.2,1624.8
GT-90,.156 ST,2024-07-01,0,0.0,7062.0,2244.0714285714284
GT-90,.156 ST,2024-07-01,1,0.0,2946.0,5610.214285714285
GT-90,.156 ST,2024-08-01,0,0.0,10321.03,17012.533333333333
GT-90,.156 ST,2024-09-01,0,0.0,21957.0,20521.714285714286
GT-90,.156 ST,2024-09-01,1,0.0,16260.6,5130.428571428572
GT-90,.156 ST,2024-10-01,0,0.0,16368.0,5103.615384615385
GT-90,.156 ST,2024-10-01,1,0.0,2417.03,0.0
GT-90,.156 ST,2024-11-01,0,0.0,5843.42,23878.86666666667
GT-90,.156 ST,2024-11-01,1,0.0,1729.46,8528.2
GT-90,.156 ST,2024-12-01,0,0.0,7992.38,0.0
GT-90,.156 ST,2024-12-01,1,0.0,10078.0,0.0
GT-90,.156 ST,2025-01-01,0,0.0,0.0,25463.666666666668
GT-90,.156 ST,2025-01-01,1,0.0,0.0,4243.916666666667
GT-90,.156 SW,2022-01-01,0,0.0,6723.0,252167.85656288156
GT-90,.156 SW,2022-01-01,1,0.0,87714.0,30821.56282051282
GT-90,.156 SW,2022-02-01,0,0.0,153129.29,173591.41904761904
GT-90,.156 SW,2022-02-01,1,0.0,24671.09999999999,45492.619047619046
GT-90,.156 SW,2022-03-01,0,312205.775,100261.31999999999,119977.4
GT-90,.156 SW,2022-03-01,1,30670.86388888889,46817.4,40485.6
GT-90,.156 SW,2022-04-01,0,223473.89206349207,162061.58,86327.42222222223
GT-90,.156 SW,2022-04-01,1,233862.84285714285,0.0,205332.6349206349
GT-90,.156 SW,2022-05-01,0,171378.67460317462,72449.58,93120.55952380953
GT-90,.156 SW,2022-05-01,1,89130.68571428572,52625.34,97639.25
GT-90,.156 SW,2022-06-01,0,178793.65,25167.92999999999,22996.444444444445
GT-90,.156 SW,2022-06-01,1,0.0,93827.88,10392.6
GT-90,.156 SW,2022-07-01,0,17900.027777777777,70589.98999999999,312205.775
GT-90,.156 SW,2022-07-01,1,0.0,123597.0,30670.86388888889
GT-90,.156 SW,2022-08-01,0,0.0,134454.7299999999,234648.78095238094
GT-90,.156 SW,2022-08-01,1,0.0,24789.77999999999,250625.1761904762
GT-90,.156 SW,2022-09-01,0,61602.5,213844.52,105640.28571428571
GT-90,.156 SW,2022-09-01,1,41169.5,18279.48,12670.571428571428
GT-90,.156 SW,2022-10-01,0,201554.3876262626,155123.19,188301.07857142857
GT-90,.156 SW,2022-10-01,1,165636.1996753247,152070.8999999999,59697.780952380956
GT-90,.156 SW,2022-11-01,0,249133.16785714286,34474.16,45056.07142857143
GT-90,.156 SW,2022-11-01,1,14648.142857142857,13486.650000000001,0.0
GT-90,.156 SW,2022-12-01,0,169266.14285714287,26144.33,17900.027777777777
GT-90,.156 SW,2022-12-01,1,31624.142857142855,0.0,0.0
GT-90,.156 SW,2023-01-01,0,276309.21785714285,181467.8,38674.5
GT-90,.156 SW,2023-01-01,1,0.0,6840.0,12891.5
GT-90,.156 SW,2023-02-01,0,544894.7682539682,49826.81,60173.818181818184
GT-90,.156 SW,2023-02-01,1,82191.02182539682,101038.32,187785.3246753247
GT-90,.156 SW,2023-03-01,0,284849.0861111111,82131.30999999991,254536.56944444444
GT-90,.156 SW,2023-03-01,1,71465.99722222223,23780.1,20777.017857142855
GT-90,.156 SW,2023-04-01,0,239502.66504329004,48179.0299999999,310560.91071428574
GT-90,.156 SW,2023-04-01,1,36185.71590909091,139910.7,31624.142857142855
GT-90,.156 SW,2023-05-01,0,563641.0623376623,225779.9999999999,247094.95714285714
GT-90,.156 SW,2023-05-01,1,202664.91984126985,10944.0,0.0
GT-90,.156 SW,2023-06-01,0,202726.05476190476,250067.0599999998,227996.46071428573
GT-90,.156 SW,2023-06-01,1,20425.800000000003,5973.6,0.0
GT-90,.156 SW,2023-07-01,0,57447.13636363636,69108.0,553944.0682539683
GT-90,.156 SW,2023-07-01,1,58687.84848484848,49830.6,118004.92182539683
GT-90,.156 SW,2023-08-01,0,126246.18095238095,298587.8399999999,431660.7083333333
GT-90,.156 SW,2023-08-01,1,20250.938095238096,17972.04,149374.97817460317
GT-90,.156 SW,2023-09-01,0,349817.362987013,482196.8599999998,268954.83924963925
GT-90,.156 SW,2023-09-01,1,98402.35238095238,46129.97,118913.53535353535
GT-90,.156 SW,2023-10-01,0,471465.2330586081,44899.8,182254.63852813852
GT-90,.156 SW,2023-10-01,1,189866.27106227106,130144.3799999999,0.0
GT-90,.156 SW,2023-11-01,0,65689.27272727272,136056.98,159584.77683982684
GT-90,.156 SW,2023-11-01,1,12300.787878787878,17257.44,32817.38181818182
GT-90,.156 SW,2023-12-01,0,365982.70238095237,200014.44,126723.84761904762
GT-90,.156 SW,2023-12-01,1,44319.0,44571.54,50362.549206349206
GT-90,.156 SW,2024-01-01,0,0.0,57412.42999999999,168348.14642857143
GT-90,.156 SW,2024-01-01,1,0.0,24898.13,62823.775
GT-90,.156 SW,2024-02-01,0,0.0,74848.5,41982.87142857143
GT-90,.156 SW,2024-02-01,1,0.0,50505.2,32690.45238095238
GT-90,.156 SW,2024-03-01,0,22884.0,76699.6099999999,216569.4226190476
GT-90,.156 SW,2024-03-01,1,37464.0,14169.8,120807.47023809524
GT-90,.156 SW,2024-04-01,0,0.0,89092.05,118691.87012987013
GT-90,.156 SW,2024-04-01,1,0.0,102547.2,0.0
GT-90,.156 SW,2024-05-01,0,228902.5316017316,219222.13,181006.5
GT-90,.156 SW,2024-05-01,1,41147.161038961036,0.0,41728.79166666667
GT-90,.156 SW,2024-06-01,0,84281.43333333333,91167.79,104982.9532967033
GT-90,.156 SW,2024-06-01,1,5572.777777777777,50386.65,22301.032967032967
GT-90,.156 SW,2024-07-01,0,98709.25,41698.96,183900.95238095237
GT-90,.156 SW,2024-07-01,1,10009.0,15765.0,20282.666666666668
GT-90,.156 SW,2024-08-01,0,0.0,139177.61,109157.17748917748
GT-90,.156 SW,2024-08-01,1,0.0,8106.9,37098.668831168834
GT-90,.156 SW,2024-09-01,0,83136.25,80946.94,125932.11904761905
GT-90,.156 SW,2024-09-01,1,6277.625,11622.0,29554.428571428572
GT-90,.156 SW,2024-10-01,0,166092.6369047619,75492.15,260059.63333333333
GT-90,.156 SW,2024-10-01,1,0.0,2207.39,10313.2
GT-90,.156 SW,2024-11-01,0,304600.09289321786,162040.37,204531.31493506493
GT-90,.156 SW,2024-11-01,1,13084.444444444445,2134.08,73870.73881673881
GT-90,.156 SW,2024-12-01,0,271068.44444444444,120167.68,87581.09999999999
GT-90,.156 SW,2024-12-01,1,21197.555555555555,35101.5,10009.0
GT-90,.156 SW,2025-01-01,0,91063.90000000001,0.0,167052.79166666666
GT-90,.156 SW,2025-01-01,1,0.0,0.0,6277.625
GT-90,.156 XL,2022-04-01,0,7617.916666666666,0.0,0.0
GT-90,.156 XL,2022-04-01,1,4009.6666666666665,0.0,0.0
GT-90,.156 XL,2022-11-01,0,0.0,0.0,4009.6666666666665
GT-90,.156 XL,2022-11-01,1,0.0,0.0,4009.6666666666665
GT-90,.156 XL,2023-01-01,0,0.0,0.0,3608.25
GT-90,.156 XL,2024-02-01,1,6145.5,0.0,0.0
GT-90,.156 XL,2024-08-01,1,0.0,0.0,6145.5
GT-90,.175 ST,2022-01-01,0,0.0,12720.42,21008.0
GT-90,.175 ST,2022-02-01,0,0.0,27040.63,37468.58095238095
GT-90,.175 ST,2022-02-01,1,0.0,10746.42,15824.957142857143
GT-90,.175 ST,2022-03-01,0,0.0,17454.0,6918.833333333333
GT-90,.175 ST,2022-03-01,1,0.0,18789.27,3459.4166666666665
GT-90,.175 ST,2022-04-01,0,5243.619047619048,15635.310000000001,36430.28571428572
GT-90,.175 ST,2022-04-01,1,9849.857142857143,0.0,10675.190476190477
GT-90,.175 ST,2022-05-01,0,0.0,37450.12,2864.5454545454545
GT-90,.175 ST,2022-05-01,1,0.0,5552.400000000001,1432.2727272727273
GT-90,.175 ST,2022-06-01,0,0.0,41591.67,12423.0
GT-90,.175 ST,2022-06-01,1,0.0,10739.58,6211.5
GT-90,.175 ST,2022-07-01,0,0.0,10884.060000000001,14395.362637362638
GT-90,.175 ST,2022-07-01,1,0.0,3033.9,6253.527472527472
GT-90,.175 ST,2022-08-01,0,0.0,22089.95,0.0
GT-90,.175 ST,2022-08-01,1,0.0,1995.75,0.0
GT-90,.175 ST,2022-09-01,0,0.0,20330.31,28608.938095238096
GT-90,.175 ST,2022-09-01,1,0.0,13763.79,5030.933333333333
GT-90,.175 ST,2022-10-01,0,0.0,7374.75,18568.333333333332
GT-90,.175 ST,2022-10-01,1,0.0,2535.2,1660.8
GT-90,.175 ST,2022-11-01,0,109809.50001665001,19823.05,3283.285714285714
GT-90,.175 ST,2022-11-01,1,12383.461538461539,5678.3,9849.857142857143
GT-90,.175 ST,2022-12-01,0,50507.153846153844,8474.9,0.0
GT-90,.175 ST,2022-12-01,1,16817.923076923078,8759.12999999999,0.0
GT-90,.175 ST,2023-01-01,0,28507.409090909092,21228.55,0.0
GT-90,.175 ST,2023-01-01,1,12711.25974025974,1237.98,0.0
GT-90,.175 ST,2023-02-01,0,36402.431818181816,13435.68,0.0
GT-90,.175 ST,2023-02-01,1,1769.25,0.0,0.0
GT-90,.175 ST,2023-03-01,0,0.0,3991.5,53285.35164835165
GT-90,.175 ST,2023-03-01,1,0.0,10459.5,18473.30769230769
GT-90,.175 ST,2023-04-01,0,37578.94688644689,13761.95,26157.923076923078
GT-90,.175 ST,2023-04-01,1,17550.35714285714,2153.0,5413.153846153847
GT-90,.175 ST,2023-05-01,0,71863.29487179487,16783.5,24766.189393939396
GT-90,.175 ST,2023-05-01,1,4076.75,5514.0,0.0
GT-90,.175 ST,2023-06-01,0,57255.69963369964,24734.16,74693.68974358974
GT-90,.175 ST,2023-06-01,1,12921.934981684983,1297.12,12073.637362637362
GT-90,.175 ST,2023-07-01,0,45558.57142857143,29385.4,9920.909090909092
GT-90,.175 ST,2023-07-01,1,11150.553571428572,0.0,5952.545454545455
GT-90,.175 ST,2023-08-01,0,14659.833333333332,46530.1,21230.583333333332
GT-90,.175 ST,2023-08-01,1,10379.166666666666,3525.3,1769.25
GT-90,.175 ST,2023-09-01,0,71280.72307692308,60942.97,0.0
GT-90,.175 ST,2023-09-01,1,20406.23076923077,10184.53,0.0
GT-90,.175 ST,2023-10-01,0,67729.28365384616,6072.87,0.0
GT-90,.175 ST,2023-10-01,1,14121.057692307691,9487.28999999999,0.0
GT-90,.175 ST,2023-11-01,0,0.0,25573.25,46586.1287046287
GT-90,.175 ST,2023-11-01,1,0.0,11395.6,17550.35714285714
GT-90,.175 ST,2023-12-01,0,108959.1,13954.550000000001,30558.666666666668
GT-90,.175 ST,2023-12-01,1,4896.642857142857,0.0,7623.125
GT-90,.175 ST,2024-01-01,0,0.0,14085.2,28043.14285714286
GT-90,.175 ST,2024-01-01,1,0.0,4720.38,8686.357142857143
GT-90,.175 ST,2024-02-01,0,0.0,7586.1,22338.833333333332
GT-90,.175 ST,2024-02-01,1,0.0,7371.3,10379.166666666666
GT-90,.175 ST,2024-03-01,0,0.0,16769.91,47437.666666666664
GT-90,.175 ST,2024-03-01,1,0.0,11028.0,2075.0833333333335
GT-90,.175 ST,2024-04-01,0,0.0,21951.92,30981.52564102564
GT-90,.175 ST,2024-04-01,1,0.0,2128.8,4076.75
GT-90,.175 ST,2024-05-01,0,0.0,68397.89,47681.0
GT-90,.175 ST,2024-05-01,1,0.0,2757.0,7611.076923076924
GT-90,.175 ST,2024-06-01,0,0.0,27790.95,9827.538461538461
GT-90,.175 ST,2024-06-01,1,0.0,2153.0,3931.0
GT-90,.175 ST,2024-07-01,0,0.0,9902.45,25301.30769230769
GT-90,.175 ST,2024-07-01,1,0.0,2535.2,3939.4615384615386
GT-90,.175 ST,2024-08-01,0,0.0,19390.82,44526.591346153844
GT-90,.175 ST,2024-08-01,1,0.0,0.0,10245.98076923077
GT-90,.175 ST,2024-09-01,0,0.0,24142.9,17727.8
GT-90,.175 ST,2024-09-01,1,0.0,16307.55,3351.0
GT-90,.175 ST,2024-10-01,0,0.0,25386.72,7750.153846153846
GT-90,.175 ST,2024-10-01,1,0.0,2168.72,3875.076923076923
GT-90,.175 ST,2024-11-01,0,0.0,5417.389999999999,6708.923076923077
GT-90,.175 ST,2024-11-01,1,0.0,0.0,3354.3846153846152
GT-90,.175 ST,2024-12-01,0,0.0,19846.30999999999,15628.923076923076
GT-90,.175 ST,2024-12-01,1,0.0,3954.25,3907.230769230769
GT-90,.175 ST,2025-01-01,0,0.0,0.0,25000.571428571428
GT-90,.175 SW,2022-01-01,0,0.0,21099.29999999999,0.0
GT-90,.175 SW,2022-02-01,0,123569.9,327159.9599999998,319709.4935064935
GT-90,.175 SW,2022-02-01,1,14594.57142857143,6183.1900000000005,46114.76406926407
GT-90,.175 SW,2022-03-01,0,0.0,126827.8299999999,443340.7860750361
GT-90,.175 SW,2022-03-01,1,0.0,49430.4,22980.55555555556
GT-90,.175 SW,2022-04-01,0,0.0,45257.21,85636.90952380952
GT-90,.175 SW,2022-04-01,1,0.0,0.0,16278.3
GT-90,.175 SW,2022-05-01,0,132650.9292929293,215325.7299999997,234311.1507936508
GT-90,.175 SW,2022-05-01,1,0.0,27368.67,13813.57142857143
GT-90,.175 SW,2022-06-01,0,24030.0,420079.27999999997,117898.27417027418
GT-90,.175 SW,2022-06-01,1,0.0,9600.79,78168.648989899
GT-90,.175 SW,2022-07-01,0,0.0,61138.9199999999,172659.5873015873
GT-90,.175 SW,2022-07-01,1,0.0,0.0,14835.0
GT-90,.175 SW,2022-08-01,0,44199.42857142857,92461.65,0.0
GT-90,.175 SW,2022-08-01,1,0.0,15279.9,19246.5
GT-90,.175 SW,2022-09-01,0,0.0,155832.2699999999,288267.7571428571
GT-90,.175 SW,2022-09-01,1,0.0,20633.68,98943.4761904762
GT-90,.175 SW,2022-10-01,0,39819.892857142855,106017.4199999999,171547.5126262626
GT-90,.175 SW,2022-10-01,1,0.0,11489.4,14594.57142857143
GT-90,.175 SW,2022-11-01,0,664037.4243506494,107251.51999999999,51368.0
GT-90,.175 SW,2022-11-01,1,110092.75,32133.7,0.0
GT-90,.175 SW,2022-12-01,0,374206.37976190477,94902.54,44199.42857142857
GT-90,.175 SW,2022-12-01,1,0.0,32705.23,0.0
GT-90,.175 SW,2023-01-01,0,936704.565079365,223291.31999999998,39819.892857142855
GT-90,.175 SW,2023-01-01,1,66473.07341269842,3760.56999999999,0.0
GT-90,.175 SW,2023-02-01,0,273234.3333333333,55633.4999999999,0.0
GT-90,.175 SW,2023-02-01,1,100032.76785714286,7842.9,0.0
GT-90,.175 SW,2023-03-01,0,0.0,63460.42,518237.3767316017
GT-90,.175 SW,2023-03-01,1,0.0,13860.84999999999,53912.58333333333
GT-90,.175 SW,2023-04-01,0,448989.04285714286,42309.9999999999,243696.27976190476
GT-90,.175 SW,2023-04-01,1,54778.69047619047,1407.7,0.0
GT-90,.175 SW,2023-05-01,0,169595.26984126985,263031.3,281585.0742063492
GT-90,.175 SW,2023-05-01,1,25777.73015873016,0.0,39319.517857142855
GT-90,.175 SW,2023-06-01,0,753162.2836219337,228097.9,596518.4166666666
GT-90,.175 SW,2023-06-01,1,121898.34812409812,6940.65999999999,104081.79166666667
GT-90,.175 SW,2023-07-01,0,249598.0588744589,241472.6199999999,648721.1801587301
GT-90,.175 SW,2023-07-01,1,14567.236363636364,0.0,99420.82341269842
GT-90,.175 SW,2023-08-01,0,256517.47103174604,469957.85,489034.7698412698
GT-90,.175 SW,2023-08-01,1,68925.93968253968,66053.3999999999,37677.23015873016
GT-90,.175 SW,2023-09-01,0,828753.7333333334,636444.5799999997,155140.51785714287
GT-90,.175 SW,2023-09-01,1,74665.48888888888,89775.36,78520.81547619047
GT-90,.175 SW,2023-10-01,0,510819.26587301586,47259.6,226919.15
GT-90,.175 SW,2023-10-01,1,45026.18650793651,47777.52,8164.5
GT-90,.175 SW,2023-11-01,0,219859.9607142857,276933.0299999999,165140.05634920634
GT-90,.175 SW,2023-11-01,1,46659.3,6687.42,41023.71428571428
GT-90,.175 SW,2023-12-01,0,717272.645995671,163969.2999999999,330100.1194805195
GT-90,.175 SW,2023-12-01,1,90412.10606060606,42913.98,14006.50909090909
GT-90,.175 SW,2024-01-01,0,0.0,34124.53,195274.01984126985
GT-90,.175 SW,2024-01-01,1,0.0,13791.66,42207.53968253968
GT-90,.175 SW,2024-02-01,0,0.0,137168.75,63319.142857142855
GT-90,.175 SW,2024-02-01,1,0.0,5051.0,23644.0
GT-90,.175 SW,2024-03-01,0,0.0,159954.0499999998,493426.4583333333
GT-90,.175 SW,2024-03-01,1,0.0,5509.02,61069.0
GT-90,.175 SW,2024-04-01,0,91920.73571428572,149765.7599999998,329825.0
GT-90,.175 SW,2024-04-01,1,14272.800000000001,4710.1,34164.0
GT-90,.175 SW,2024-05-01,0,345421.23214285716,570546.18,769335.5873015873
GT-90,.175 SW,2024-05-01,1,81851.13690476191,25605.0,5646.222222222223
GT-90,.175 SW,2024-06-01,0,108201.0,252206.04,298162.4464285714
GT-90,.175 SW,2024-06-01,1,18808.125,1407.7,20414.714285714286
GT-90,.175 SW,2024-07-01,0,125033.59722222222,311247.42,403066.6357142857
GT-90,.175 SW,2024-07-01,1,17164.23611111111,20783.8,43734.25
GT-90,.175 SW,2024-08-01,0,195597.79166666666,255863.29,133194.4805194805
GT-90,.175 SW,2024-08-01,1,35436.267857142855,91728.6,70010.27272727274
GT-90,.175 SW,2024-09-01,0,92222.83333333333,143410.68,153974.45833333334
GT-90,.175 SW,2024-09-01,1,0.0,25621.299999999897,56564.933333333334
GT-90,.175 SW,2024-10-01,0,95579.57142857143,145334.97,146052.5773809524
GT-90,.175 SW,2024-10-01,1,0.0,35053.28,32829.96428571428
GT-90,.175 SW,2024-11-01,0,146385.31547619047,40240.74,75993.04761904762
GT-90,.175 SW,2024-11-01,1,0.0,6033.0,43008.04761904762
GT-90,.175 SW,2024-12-01,0,57168.71428571429,167347.1099999999,306792.87103174604
GT-90,.175 SW,2024-12-01,1,0.0,24712.35,41985.48611111111
GT-90,.175 SW,2025-01-01,0,46297.0,18933.6,166232.20833333334
GT-90,.175 SW,2025-01-01,1,0.0,0.0,35436.267857142855
GT-90,.190 ST,2022-02-01,0,0.0,20969.22999999999,16607.866666666665
GT-90,.190 ST,2022-02-01,1,0.0,0.0,8144.733333333334
GT-90,.190 ST,2022-03-01,0,0.0,5872.85,0.0
GT-90,.190 ST,2022-03-01,1,0.0,13315.25,0.0
GT-90,.190 ST,2022-04-01,0,0.0,9870.01,11172.23076923077
GT-90,.190 ST,2022-04-01,1,0.0,0.0,42501.868131868134
GT-90,.190 ST,2022-05-01,0,0.0,15375.95,22860.733333333334
GT-90,.190 ST,2022-05-01,1,0.0,3329.45,0.0
GT-90,.190 ST,2022-06-01,0,56211.21428571428,46510.479999999996,0.0
GT-90,.190 ST,2022-06-01,1,0.0,4023.9,0.0
GT-90,.190 ST,2022-07-01,0,0.0,8133.65,0.0
GT-90,.190 ST,2022-08-01,0,0.0,7795.700000000001,0.0
GT-90,.190 ST,2022-08-01,1,0.0,2402.1,0.0
GT-90,.190 ST,2022-09-01,0,0.0,24785.98999999999,0.0
GT-90,.190 ST,2022-09-01,1,0.0,2865.35,0.0
GT-90,.190 ST,2022-10-01,0,0.0,5730.7,0.0
GT-90,.190 ST,2022-10-01,1,0.0,2865.35,0.0
GT-90,.190 ST,2022-11-01,0,0.0,2543.4,0.0
GT-90,.190 ST,2022-12-01,0,0.0,11074.5,0.0
